Final_Liquid Inlet-SIM,Final_Gas Inlet-SIM,Gas Outlet_16-SIM
0.008052778,0.043731778,0.001510317
0.008206853,0.043731778,0.001546998
0.0083625,0.043731778,0.001584746
0.00223,0.045189504,0.000628669
0.002330533,0.045189504,0.000637033
0.002431893,0.045189504,0.000645635
0.002534091,0.045189504,0.000654483
0.002637137,0.045189504,0.000663586
0.002741042,0.045189504,0.000672951
0.002845816,0.045189504,0.000682589
0.002951471,0.045189504,0.00069251
0.003058017,0.045189504,0.000702723
0.003165466,0.045189504,0.000713238
0.00327383,0.045189504,0.000724067
0.00338312,0.045189504,0.00073522
0.003493348,0.045189504,0.00074671
0.003604526,0.045189504,0.000758547
0.003716667,0.045189504,0.000770745
0.003829783,0.045189504,0.000783316
0.003943886,0.045189504,0.000796274
0.004058991,0.045189504,0.000809632
0.00417511,0.045189504,0.000823404
0.004292257,0.045189504,0.000837605
0.004410444,0.045189504,0.00085225
0.004529688,0.045189504,0.000867355
0.00465,0.045189504,0.000882935
0.004771396,0.045189504,0.000899008
0.004893891,0.045189504,0.000915589
0.0050175,0.045189504,0.000932697
0.005142237,0.045189504,0.000950349
0.005268119,0.045189504,0.000968563
0.005395161,0.045189504,0.000987359
0.00552338,0.045189504,0.001006755
0.005652791,0.045189504,0.001026771
0.005783411,0.045189504,0.001047427
0.005915258,0.045189504,0.001068743
0.006048349,0.045189504,0.00109074
0.006182701,0.045189504,0.001113438
0.006318333,0.045189504,0.001136858
0.006455263,0.045189504,0.001161022
0.00659351,0.045189504,0.001185952
0.006733092,0.045189504,0.001211669
0.006874029,0.045189504,0.001238194
0.007016341,0.045189504,0.001265549
0.007160049,0.045189504,0.001293756
0.007305172,0.045189504,0.001322837
0.007451733,0.045189504,0.001352813
0.007599751,0.045189504,0.001383704
0.00774925,0.045189504,0.001415532
0.007900251,0.045189504,0.001448318
0.008052778,0.045189504,0.001482081
0.008206853,0.045189504,0.001516841
0.0083625,0.045189504,0.001552616
0.00223,0.04664723,0.000640873
0.002330533,0.04664723,0.000649035
0.002431893,0.04664723,0.000657423
0.002534091,0.04664723,0.000666044
0.002637137,0.04664723,0.000674907
0.002741042,0.04664723,0.000684019
0.002845816,0.04664723,0.000693389
0.002951471,0.04664723,0.000703027
0.003058017,0.04664723,0.000712941
0.003165466,0.04664723,0.000723141
0.00327383,0.04664723,0.000733637
0.00338312,0.04664723,0.000744439
0.003493348,0.04664723,0.000755559
0.003604526,0.04664723,0.000767006
0.003716667,0.04664723,0.000778793
0.003829783,0.04664723,0.000790931
0.003943886,0.04664723,0.000803432
0.004058991,0.04664723,0.00081631
0.00417511,0.04664723,0.000829577
0.004292257,0.04664723,0.000843247
0.004410444,0.04664723,0.000857333
0.004529688,0.04664723,0.000871851
0.00465,0.04664723,0.000886814
0.004771396,0.04664723,0.000902239
0.004893891,0.04664723,0.00091814
0.0050175,0.04664723,0.000934535
0.005142237,0.04664723,0.000951439
0.005268119,0.04664723,0.00096887
0.005395161,0.04664723,0.000986844
0.00552338,0.04664723,0.001005381
0.005652791,0.04664723,0.001024498
0.005783411,0.04664723,0.001044214
0.005915258,0.04664723,0.001064548
0.006048349,0.04664723,0.001085519
0.006182701,0.04664723,0.001107147
0.006318333,0.04664723,0.001129452
0.006455263,0.04664723,0.001152455
0.00659351,0.04664723,0.001176175
0.006733092,0.04664723,0.001200633
0.006874029,0.04664723,0.001225851
0.007016341,0.04664723,0.001251849
0.007160049,0.04664723,0.001278649
0.007305172,0.04664723,0.00130627
0.007451733,0.04664723,0.001334735
0.007599751,0.04664723,0.001364065
0.00774925,0.04664723,0.001394279
0.007900251,0.04664723,0.001425399
0.008052778,0.04664723,0.001457445
0.008206853,0.04664723,0.001490436
0.0083625,0.04664723,0.001524393
0.00223,0.048104956,0.00065313
0.002330533,0.048104956,0.000661103
0.002431893,0.048104956,0.00066929
0.002534091,0.048104956,0.000677699
0.002637137,0.048104956,0.000686338
0.002741042,0.048104956,0.000695214
0.002845816,0.048104956,0.000704336
0.002951471,0.048104956,0.000713711
0.003058017,0.048104956,0.000723348
0.003165466,0.048104956,0.000733256
0.00327383,0.048104956,0.000743445
0.00338312,0.048104956,0.000753923
0.003493348,0.048104956,0.000764701
0.003604526,0.048104956,0.000775788
0.003716667,0.048104956,0.000787197
0.003829783,0.048104956,0.000798937
0.003943886,0.048104956,0.000811019
0.004058991,0.048104956,0.000823457
0.00417511,0.048104956,0.00083626
0.004292257,0.048104956,0.000849444
0.004410444,0.048104956,0.000863019
0.004529688,0.048104956,0.000876999
0.00465,0.048104956,0.000891399
0.004771396,0.048104956,0.000906232
0.004893891,0.048104956,0.000921514
0.0050175,0.048104956,0.000937258
0.005142237,0.048104956,0.00095348
0.005268119,0.048104956,0.000970197
0.005395161,0.048104956,0.000987424
0.00552338,0.048104956,0.001005179
0.005652791,0.048104956,0.001023478
0.005783411,0.048104956,0.001042338
0.005915258,0.048104956,0.001061778
0.006048349,0.048104956,0.001081817
0.006182701,0.048104956,0.001102471
0.006318333,0.048104956,0.001123761
0.006455263,0.048104956,0.001145705
0.00659351,0.048104956,0.001168324
0.006733092,0.048104956,0.001191636
0.006874029,0.048104956,0.001215662
0.007016341,0.048104956,0.001240422
0.007160049,0.048104956,0.001265936
0.007305172,0.048104956,0.001292225
0.007451733,0.048104956,0.001319309
0.007599751,0.048104956,0.001347208
0.00774925,0.048104956,0.001375943
0.007900251,0.048104956,0.001405535
0.008052778,0.048104956,0.001436003
0.008206853,0.048104956,0.001467367
0.0083625,0.048104956,0.001499648
0.00223,0.049562682,0.000665427
0.002330533,0.049562682,0.000673221
0.002431893,0.049562682,0.00068122
0.002534091,0.049562682,0.000689431
0.002637137,0.049562682,0.000697861
0.002741042,0.049562682,0.000706517
0.002845816,0.049562682,0.000715406
0.002951471,0.049562682,0.000724536
0.003058017,0.049562682,0.000733916
0.003165466,0.049562682,0.000743553
0.00327383,0.049562682,0.000753456
0.00338312,0.049562682,0.000763633
0.003493348,0.049562682,0.000774095
0.003604526,0.049562682,0.00078485
0.003716667,0.049562682,0.000795909
0.003829783,0.049562682,0.000807281
0.003943886,0.049562682,0.000818978
0.004058991,0.049562682,0.000831009
0.00417511,0.049562682,0.000843387
0.004292257,0.049562682,0.000856123
0.004410444,0.049562682,0.000869229
0.004529688,0.049562682,0.000882717
0.00465,0.049562682,0.0008966
0.004771396,0.049562682,0.000910891
0.004893891,0.049562682,0.000925604
0.0050175,0.049562682,0.000940753
0.005142237,0.049562682,0.000956352
0.005268119,0.049562682,0.000972416
0.005395161,0.049562682,0.00098896
0.00552338,0.049562682,0.001006
0.005652791,0.049562682,0.001023552
0.005783411,0.049562682,0.001041631
0.005915258,0.049562682,0.001060256
0.006048349,0.049562682,0.001079443
0.006182701,0.049562682,0.001099209
0.006318333,0.049562682,0.001119572
0.006455263,0.049562682,0.001140551
0.00659351,0.049562682,0.001162164
0.006733092,0.049562682,0.00118443
0.006874029,0.049562682,0.001207367
0.007016341,0.049562682,0.001230996
0.007160049,0.049562682,0.001255335
0.007305172,0.049562682,0.001280404
0.007451733,0.049562682,0.001306223
0.007599751,0.049562682,0.001332812
0.00774925,0.049562682,0.001360191
0.007900251,0.049562682,0.001388379
0.008052778,0.049562682,0.001417397
0.008206853,0.049562682,0.001447264
0.0083625,0.049562682,0.001478
0.00223,0.051020408,0.000677752
0.002330533,0.051020408,0.000685378
0.002431893,0.051020408,0.0006932
0.002534091,0.051020408,0.000701225
0.002637137,0.051020408,0.000709458
0.002741042,0.051020408,0.000717907
0.002845816,0.051020408,0.000726579
0.002951471,0.051020408,0.000735481
0.003058017,0.051020408,0.00074462
0.003165466,0.051020408,0.000754003
0.00327383,0.051020408,0.00076364
0.00338312,0.051020408,0.000773538
0.003493348,0.051020408,0.000783706
0.003604526,0.051020408,0.000794153
0.003716667,0.051020408,0.000804888
0.003829783,0.051020408,0.00081592
0.003943886,0.051020408,0.000827259
0.004058991,0.051020408,0.000838915
0.00417511,0.051020408,0.0008509
0.004292257,0.051020408,0.000863223
0.004410444,0.051020408,0.000875895
0.004529688,0.051020408,0.000888929
0.00465,0.051020408,0.000902337
0.004771396,0.051020408,0.000916129
0.004893891,0.051020408,0.00093032
0.0050175,0.051020408,0.000944923
0.005142237,0.051020408,0.00095995
0.005268119,0.051020408,0.000975415
0.005395161,0.051020408,0.000991333
0.00552338,0.051020408,0.001007718
0.005652791,0.051020408,0.001024585
0.005783411,0.051020408,0.00104195
0.005915258,0.051020408,0.001059828
0.006048349,0.051020408,0.001078235
0.006182701,0.051020408,0.001097188
0.006318333,0.051020408,0.001116704
0.006455263,0.051020408,0.001136799
0.00659351,0.051020408,0.001157492
0.006733092,0.051020408,0.0011788
0.006874029,0.051020408,0.00120074
0.007016341,0.051020408,0.001223333
0.007160049,0.051020408,0.001246595
0.007305172,0.051020408,0.001270547
0.007451733,0.051020408,0.001295206
0.007599751,0.051020408,0.001320593
0.00774925,0.051020408,0.001346726
0.007900251,0.051020408,0.001373625
0.008052778,0.051020408,0.00140131
0.008206853,0.051020408,0.001429799
0.0083625,0.051020408,0.001459112
0.00223,0.052478134,0.000690096
0.002330533,0.052478134,0.000697563
0.002431893,0.052478134,0.000705217
0.002534091,0.052478134,0.000713066
0.002637137,0.052478134,0.000721115
0.002741042,0.052478134,0.00072937
0.002845816,0.052478134,0.000737837
0.002951471,0.052478134,0.000746524
0.003058017,0.052478134,0.000755438
0.003165466,0.052478134,0.000764585
0.00327383,0.052478134,0.000773973
0.00338312,0.052478134,0.00078361
0.003493348,0.052478134,0.000793504
0.003604526,0.052478134,0.000803664
0.003716667,0.052478134,0.000814097
0.003829783,0.052478134,0.000824812
0.003943886,0.052478134,0.00083582
0.004058991,0.052478134,0.000847128
0.00417511,0.052478134,0.000858748
0.004292257,0.052478134,0.000870689
0.004410444,0.052478134,0.000882961
0.004529688,0.052478134,0.000895575
0.00465,0.052478134,0.000908543
0.004771396,0.052478134,0.000921876
0.004893891,0.052478134,0.000935586
0.0050175,0.052478134,0.000949684
0.005142237,0.052478134,0.000964184
0.005268119,0.052478134,0.000979098
0.005395161,0.052478134,0.00099444
0.00552338,0.052478134,0.001010223
0.005652791,0.052478134,0.001026461
0.005783411,0.052478134,0.001043169
0.005915258,0.052478134,0.001060362
0.006048349,0.052478134,0.001078053
0.006182701,0.052478134,0.00109626
0.006318333,0.052478134,0.001114998
0.006455263,0.052478134,0.001134283
0.00659351,0.052478134,0.001154131
0.006733092,0.052478134,0.00117456
0.006874029,0.052478134,0.001195587
0.007016341,0.052478134,0.001217229
0.007160049,0.052478134,0.001239503
0.007305172,0.052478134,0.001262428
0.007451733,0.052478134,0.001286023
0.007599751,0.052478134,0.001310305
0.00774925,0.052478134,0.001335293
0.007900251,0.052478134,0.001361006
0.008052778,0.052478134,0.001387463
0.008206853,0.052478134,0.001414683
0.0083625,0.052478134,0.001442684
0.00223,0.05393586,0.000702448
0.002330533,0.05393586,0.000709764
0.002431893,0.05393586,0.000717261
0.002534091,0.05393586,0.000724943
0.002637137,0.05393586,0.000732818
0.002741042,0.05393586,0.000740889
0.002845816,0.05393586,0.000749164
0.002951471,0.05393586,0.00075765
0.003058017,0.05393586,0.000766351
0.003165466,0.05393586,0.000775276
0.00327383,0.05393586,0.000784431
0.00338312,0.05393586,0.000793824
0.003493348,0.05393586,0.000803462
0.003604526,0.05393586,0.000813353
0.003716667,0.05393586,0.000823504
0.003829783,0.05393586,0.000833925
0.003943886,0.05393586,0.000844623
0.004058991,0.05393586,0.000855608
0.00417511,0.05393586,0.000866889
0.004292257,0.05393586,0.000878475
0.004410444,0.05393586,0.000890375
0.004529688,0.05393586,0.000902601
0.00465,0.05393586,0.000915162
0.004771396,0.05393586,0.000928069
0.004893891,0.05393586,0.000941333
0.0050175,0.05393586,0.000954966
0.005142237,0.05393586,0.000968979
0.005268119,0.05393586,0.000983384
0.005395161,0.05393586,0.000998194
0.00552338,0.05393586,0.001013422
0.005652791,0.05393586,0.00102908
0.005783411,0.05393586,0.001045183
0.005915258,0.05393586,0.001061744
0.006048349,0.05393586,0.001078777
0.006182701,0.05393586,0.001096297
0.006318333,0.05393586,0.001114319
0.006455263,0.05393586,0.001132859
0.00659351,0.05393586,0.001151931
0.006733092,0.05393586,0.001171551
0.006874029,0.05393586,0.001191737
0.007016341,0.05393586,0.001212504
0.007160049,0.05393586,0.00123387
0.007305172,0.05393586,0.001255851
0.007451733,0.05393586,0.001278466
0.007599751,0.05393586,0.001301731
0.00774925,0.05393586,0.001325665
0.007900251,0.05393586,0.001350285
0.008052778,0.05393586,0.001375611
0.008206853,0.05393586,0.00140166
0.0083625,0.05393586,0.00142845
0.00223,0.055393586,0.000714802
0.002330533,0.055393586,0.000721975
0.002431893,0.055393586,0.000729321
0.002534091,0.055393586,0.000736846
0.002637137,0.055393586,0.000744555
0.002741042,0.055393586,0.000752453
0.002845816,0.055393586,0.000760547
0.002951471,0.055393586,0.000768841
0.003058017,0.055393586,0.000777343
0.003165466,0.055393586,0.000786059
0.00327383,0.055393586,0.000794996
0.00338312,0.055393586,0.000804159
0.003493348,0.055393586,0.000813556
0.003604526,0.055393586,0.000823195
0.003716667,0.055393586,0.000833083
0.003829783,0.055393586,0.000843228
0.003943886,0.055393586,0.000853638
0.004058991,0.055393586,0.00086432
0.00417511,0.055393586,0.000875285
0.004292257,0.055393586,0.00088654
0.004410444,0.055393586,0.000898094
0.004529688,0.055393586,0.000909958
0.00465,0.055393586,0.000922141
0.004771396,0.055393586,0.000934653
0.004893891,0.055393586,0.000947503
0.0050175,0.055393586,0.000960704
0.005142237,0.055393586,0.000974266
0.005268119,0.055393586,0.0009882
0.005395161,0.055393586,0.001002519
0.00552338,0.055393586,0.001017233
0.005652791,0.055393586,0.001032355
0.005783411,0.055393586,0.001047899
0.005915258,0.055393586,0.001063877
0.006048349,0.055393586,0.001080302
0.006182701,0.055393586,0.001097188
0.006318333,0.055393586,0.00111455
0.006455263,0.055393586,0.001132401
0.00659351,0.055393586,0.001150757
0.006733092,0.055393586,0.001169633
0.006874029,0.055393586,0.001189043
0.007016341,0.055393586,0.001209005
0.007160049,0.055393586,0.001229533
0.007305172,0.055393586,0.001250644
0.007451733,0.055393586,0.001272355
0.007599751,0.055393586,0.001294682
0.00774925,0.055393586,0.001317644
0.007900251,0.055393586,0.001341256
0.008052778,0.055393586,0.001365538
0.008206853,0.055393586,0.001390505
0.0083625,0.055393586,0.001416178
0.00223,0.056851312,0.000727149
0.002330533,0.056851312,0.000734186
0.002431893,0.056851312,0.000741389
0.002534091,0.056851312,0.000748764
0.002637137,0.056851312,0.000756316
0.002741042,0.056851312,0.00076405
0.002845816,0.056851312,0.000771971
0.002951471,0.056851312,0.000780086
0.003058017,0.056851312,0.0007884
0.003165466,0.056851312,0.000796918
0.00327383,0.056851312,0.000805648
0.00338312,0.056851312,0.000814595
0.003493348,0.056851312,0.000823766
0.003604526,0.056851312,0.000833169
0.003716667,0.056851312,0.00084281
0.003829783,0.056851312,0.000852696
0.003943886,0.056851312,0.000862835
0.004058991,0.056851312,0.000873234
0.00417511,0.056851312,0.000883903
0.004292257,0.056851312,0.000894849
0.004410444,0.056851312,0.000906081
0.004529688,0.056851312,0.000917607
0.00465,0.056851312,0.000929437
0.004771396,0.056851312,0.00094158
0.004893891,0.056851312,0.000954047
0.0050175,0.056851312,0.000966846
0.005142237,0.056851312,0.000979988
0.005268119,0.056851312,0.000993485
0.005395161,0.056851312,0.001007347
0.00552338,0.056851312,0.001021584
0.005652791,0.056851312,0.00103621
0.005783411,0.056851312,0.001051236
0.005915258,0.056851312,0.001066673
0.006048349,0.056851312,0.001082536
0.006182701,0.056851312,0.001098836
0.006318333,0.056851312,0.001115587
0.006455263,0.056851312,0.001132802
0.00659351,0.056851312,0.001150496
0.006733092,0.056851312,0.001168683
0.006874029,0.056851312,0.001187378
0.007016341,0.056851312,0.001206594
0.007160049,0.056851312,0.001226348
0.007305172,0.056851312,0.001246656
0.007451733,0.056851312,0.001267532
0.007599751,0.056851312,0.001288993
0.00774925,0.056851312,0.001311056
0.007900251,0.056851312,0.001333737
0.008052778,0.056851312,0.001357053
0.008206853,0.056851312,0.001381021
0.0083625,0.056851312,0.001405659
0.00223,0.058309038,0.000739484
0.002330533,0.058309038,0.00074639
0.002431893,0.058309038,0.000753457
0.002534091,0.058309038,0.000760689
0.002637137,0.058309038,0.000768092
0.002741042,0.058309038,0.00077567
0.002845816,0.058309038,0.000783428
0.002951471,0.058309038,0.000791372
0.003058017,0.058309038,0.000799506
0.003165466,0.058309038,0.000807838
0.00327383,0.058309038,0.000816373
0.00338312,0.058309038,0.000825116
0.003493348,0.058309038,0.000834074
0.003604526,0.058309038,0.000843254
0.003716667,0.058309038,0.000852661
0.003829783,0.058309038,0.000862304
0.003943886,0.058309038,0.000872189
0.004058991,0.058309038,0.000882323
0.00417511,0.058309038,0.000892715
0.004292257,0.058309038,0.000903371
0.004410444,0.058309038,0.0009143
0.004529688,0.058309038,0.000925511
0.00465,0.058309038,0.000937011
0.004771396,0.058309038,0.000948811
0.004893891,0.058309038,0.000960918
0.0050175,0.058309038,0.000973343
0.005142237,0.058309038,0.000986095
0.005268119,0.058309038,0.000999184
0.005395161,0.058309038,0.00101262
0.00552338,0.058309038,0.001026415
0.005652791,0.058309038,0.001040579
0.005783411,0.058309038,0.001055123
0.005915258,0.058309038,0.001070059
0.006048349,0.058309038,0.001085399
0.006182701,0.058309038,0.001101155
0.006318333,0.058309038,0.00111734
0.006455263,0.058309038,0.001133966
0.00659351,0.058309038,0.001151047
0.006733092,0.058309038,0.001168596
0.006874029,0.058309038,0.001186627
0.007016341,0.058309038,0.001205154
0.007160049,0.058309038,0.001224192
0.007305172,0.058309038,0.001243755
0.007451733,0.058309038,0.001263859
0.007599751,0.058309038,0.001284518
0.00774925,0.058309038,0.001305749
0.007900251,0.058309038,0.001327568
0.008052778,0.058309038,0.00134999
0.008206853,0.058309038,0.001373032
0.0083625,0.058309038,0.001396711
0.00223,0.059766764,0.0007518
0.002330533,0.059766764,0.000758581
0.002431893,0.059766764,0.000765517
0.002534091,0.059766764,0.000772613
0.002637137,0.059766764,0.000779874
0.002741042,0.059766764,0.000787303
0.002845816,0.059766764,0.000794905
0.002951471,0.059766764,0.000802687
0.003058017,0.059766764,0.000810652
0.003165466,0.059766764,0.000818807
0.00327383,0.059766764,0.000827156
0.00338312,0.059766764,0.000835706
0.003493348,0.059766764,0.000844463
0.003604526,0.059766764,0.000853432
0.003716667,0.059766764,0.00086262
0.003829783,0.059766764,0.000872033
0.003943886,0.059766764,0.000881679
0.004058991,0.059766764,0.000891563
0.00417511,0.059766764,0.000901694
0.004292257,0.059766764,0.000912078
0.004410444,0.059766764,0.000922723
0.004529688,0.059766764,0.000933638
0.00465,0.059766764,0.00094483
0.004771396,0.059766764,0.000956307
0.004893891,0.059766764,0.000968078
0.0050175,0.059766764,0.000980153
0.005142237,0.059766764,0.00099254
0.005268119,0.059766764,0.001005248
0.005395161,0.059766764,0.001018288
0.00552338,0.059766764,0.00103167
0.005652791,0.059766764,0.001045404
0.005783411,0.059766764,0.0010595
0.005915258,0.059766764,0.001073969
0.006048349,0.059766764,0.001088823
0.006182701,0.059766764,0.001104073
0.006318333,0.059766764,0.001119731
0.006455263,0.059766764,0.00113581
0.00659351,0.059766764,0.001152321
0.006733092,0.059766764,0.001169277
0.006874029,0.059766764,0.001186692
0.007016341,0.059766764,0.00120458
0.007160049,0.059766764,0.001222953
0.007305172,0.059766764,0.001241825
0.007451733,0.059766764,0.001261213
0.007599751,0.059766764,0.001281128
0.00774925,0.059766764,0.001301588
0.007900251,0.059766764,0.001322607
0.008052778,0.059766764,0.0013442
0.008206853,0.059766764,0.001366383
0.0083625,0.059766764,0.001389173
0.00223,0.06122449,0.000764091
0.002330533,0.06122449,0.000770752
0.002431893,0.06122449,0.000777564
0.002534091,0.06122449,0.000784529
0.002637137,0.06122449,0.000791654
0.002741042,0.06122449,0.000798941
0.002845816,0.06122449,0.000806395
0.002951471,0.06122449,0.000814022
0.003058017,0.06122449,0.000821826
0.003165466,0.06122449,0.000829812
0.00327383,0.06122449,0.000837986
0.00338312,0.06122449,0.000846353
0.003493348,0.06122449,0.000854918
0.003604526,0.06122449,0.000863688
0.003716667,0.06122449,0.000872668
0.003829783,0.06122449,0.000881865
0.003943886,0.06122449,0.000891284
0.004058991,0.06122449,0.000900933
0.00417511,0.06122449,0.000910818
0.004292257,0.06122449,0.000920946
0.004410444,0.06122449,0.000931324
0.004529688,0.06122449,0.00094196
0.00465,0.06122449,0.000952862
0.004771396,0.06122449,0.000964037
0.004893891,0.06122449,0.000975493
0.0050175,0.06122449,0.000987239
0.005142237,0.06122449,0.000999284
0.005268119,0.06122449,0.001011637
0.005395161,0.06122449,0.001024306
0.00552338,0.06122449,0.001037302
0.005652791,0.06122449,0.001050633
0.005783411,0.06122449,0.00106431
0.005915258,0.06122449,0.001078344
0.006048349,0.06122449,0.001092745
0.006182701,0.06122449,0.001107523
0.006318333,0.06122449,0.001122691
0.006455263,0.06122449,0.001138259
0.00659351,0.06122449,0.00115424
0.006733092,0.06122449,0.001170645
0.006874029,0.06122449,0.001187488
0.007016341,0.06122449,0.00120478
0.007160049,0.06122449,0.001222535
0.007305172,0.06122449,0.001240766
0.007451733,0.06122449,0.001259487
0.007599751,0.06122449,0.001278711
0.00774925,0.06122449,0.001298454
0.007900251,0.06122449,0.00131873
0.008052778,0.06122449,0.001339553
0.008206853,0.06122449,0.001360938
0.0083625,0.06122449,0.001382901
0.00223,0.062682216,0.000776352
0.002330533,0.062682216,0.000782899
0.002431893,0.062682216,0.00078959
0.002534091,0.062682216,0.000796431
0.002637137,0.062682216,0.000803425
0.002741042,0.062682216,0.000810576
0.002845816,0.062682216,0.000817889
0.002951471,0.062682216,0.000825368
0.003058017,0.062682216,0.000833018
0.003165466,0.062682216,0.000840844
0.00327383,0.062682216,0.000848851
0.00338312,0.062682216,0.000857043
0.003493348,0.062682216,0.000865427
0.003604526,0.062682216,0.000874008
0.003716667,0.062682216,0.000882791
0.003829783,0.062682216,0.000891782
0.003943886,0.062682216,0.000900988
0.004058991,0.062682216,0.000910413
0.00417511,0.062682216,0.000920066
0.004292257,0.062682216,0.000929952
0.004410444,0.062682216,0.000940079
0.004529688,0.062682216,0.000950453
0.00465,0.062682216,0.000961081
0.004771396,0.062682216,0.000971971
0.004893891,0.062682216,0.000983132
0.0050175,0.062682216,0.00099457
0.005142237,0.062682216,0.001006294
0.005268119,0.062682216,0.001018312
0.005395161,0.062682216,0.001030633
0.00552338,0.062682216,0.001043267
0.005652791,0.062682216,0.001056222
0.005783411,0.062682216,0.001069508
0.005915258,0.062682216,0.001083134
0.006048349,0.062682216,0.001097111
0.006182701,0.062682216,0.001111449
0.006318333,0.062682216,0.001126158
0.006455263,0.062682216,0.00114125
0.00659351,0.062682216,0.001156736
0.006733092,0.062682216,0.001172627
0.006874029,0.062682216,0.001188935
0.007016341,0.062682216,0.001205673
0.007160049,0.062682216,0.001222852
0.007305172,0.062682216,0.001240485
0.007451733,0.062682216,0.001258586
0.007599751,0.062682216,0.001277167
0.00774925,0.062682216,0.001296242
0.007900251,0.062682216,0.001315826
0.008052778,0.062682216,0.001335932
0.008206853,0.062682216,0.001356574
0.0083625,0.062682216,0.001377769
0.00223,0.064139942,0.000788579
0.002330533,0.064139942,0.000795015
0.002431893,0.064139942,0.000801591
0.002534091,0.064139942,0.000808312
0.002637137,0.064139942,0.00081518
0.002741042,0.064139942,0.000822201
0.002845816,0.064139942,0.000829379
0.002951471,0.064139942,0.000836717
0.003058017,0.064139942,0.00084422
0.003165466,0.064139942,0.000851893
0.00327383,0.064139942,0.00085974
0.00338312,0.064139942,0.000867767
0.003493348,0.064139942,0.000875978
0.003604526,0.064139942,0.000884379
0.003716667,0.064139942,0.000892975
0.003829783,0.064139942,0.000901771
0.003943886,0.064139942,0.000910773
0.004058991,0.064139942,0.000919988
0.00417511,0.064139942,0.000929421
0.004292257,0.064139942,0.000939078
0.004410444,0.064139942,0.000948967
0.004529688,0.064139942,0.000959093
0.00465,0.064139942,0.000969463
0.004771396,0.064139942,0.000980085
0.004893891,0.064139942,0.000990967
0.0050175,0.064139942,0.001002114
0.005142237,0.064139942,0.001013536
0.005268119,0.064139942,0.00102524
0.005395161,0.064139942,0.001037235
0.00552338,0.064139942,0.001049529
0.005652791,0.064139942,0.00106213
0.005783411,0.064139942,0.001075048
0.005915258,0.064139942,0.001088293
0.006048349,0.064139942,0.001101873
0.006182701,0.064139942,0.001115798
0.006318333,0.064139942,0.001130079
0.006455263,0.064139942,0.001144725
0.00659351,0.064139942,0.001159748
0.006733092,0.064139942,0.001175159
0.006874029,0.064139942,0.001190968
0.007016341,0.064139942,0.001207187
0.007160049,0.064139942,0.001223829
0.007305172,0.064139942,0.001240904
0.007451733,0.064139942,0.001258426
0.007599751,0.064139942,0.001276407
0.00774925,0.064139942,0.00129486
0.007900251,0.064139942,0.001313798
0.008052778,0.064139942,0.001333235
0.008206853,0.064139942,0.001353185
0.0083625,0.064139942,0.001373662
0.00223,0.065597668,0.000800766
0.002330533,0.065597668,0.000807096
0.002431893,0.065597668,0.000813561
0.002534091,0.065597668,0.000820166
0.002637137,0.065597668,0.000826915
0.002741042,0.065597668,0.000833811
0.002845816,0.065597668,0.000840858
0.002951471,0.065597668,0.000848061
0.003058017,0.065597668,0.000855423
0.003165466,0.065597668,0.000862949
0.00327383,0.065597668,0.000870645
0.00338312,0.065597668,0.000878513
0.003493348,0.065597668,0.000886559
0.003604526,0.065597668,0.000894789
0.003716667,0.065597668,0.000903206
0.003829783,0.065597668,0.000911817
0.003943886,0.065597668,0.000920627
0.004058991,0.065597668,0.000929641
0.00417511,0.065597668,0.000938866
0.004292257,0.065597668,0.000948306
0.004410444,0.065597668,0.000957969
0.004529688,0.065597668,0.00096786
0.00465,0.065597668,0.000977987
0.004771396,0.065597668,0.000988356
0.004893891,0.065597668,0.000998973
0.0050175,0.065597668,0.001009847
0.005142237,0.065597668,0.001020984
0.005268119,0.065597668,0.001032392
0.005395161,0.065597668,0.001044079
0.00552338,0.065597668,0.001056053
0.005652791,0.065597668,0.001068322
0.005783411,0.065597668,0.001080895
0.005915258,0.065597668,0.00109378
0.006048349,0.065597668,0.001106988
0.006182701,0.065597668,0.001120526
0.006318333,0.065597668,0.001134404
0.006455263,0.065597668,0.001148633
0.00659351,0.065597668,0.001163223
0.006733092,0.065597668,0.001178183
0.006874029,0.065597668,0.001193525
0.007016341,0.065597668,0.001209259
0.007160049,0.065597668,0.001225398
0.007305172,0.065597668,0.001241951
0.007451733,0.065597668,0.001258932
0.007599751,0.065597668,0.001276352
0.00774925,0.065597668,0.001294223
0.007900251,0.065597668,0.001312559
0.008052778,0.065597668,0.001331371
0.008206853,0.065597668,0.001350675
0.0083625,0.065597668,0.001370482
0.00223,0.067055394,0.000812911
0.002330533,0.067055394,0.000819137
0.002431893,0.067055394,0.000825495
0.002534091,0.067055394,0.000831989
0.002637137,0.067055394,0.000838622
0.002741042,0.067055394,0.000845397
0.002845816,0.067055394,0.00085232
0.002951471,0.067055394,0.000859393
0.003058017,0.067055394,0.00086662
0.003165466,0.067055394,0.000874006
0.00327383,0.067055394,0.000881556
0.00338312,0.067055394,0.000889273
0.003493348,0.067055394,0.000897162
0.003604526,0.067055394,0.000905228
0.003716667,0.067055394,0.000913475
0.003829783,0.067055394,0.000921909
0.003943886,0.067055394,0.000930536
0.004058991,0.067055394,0.000939359
0.00417511,0.067055394,0.000948385
0.004292257,0.067055394,0.00095762
0.004410444,0.067055394,0.000967069
0.004529688,0.067055394,0.000976738
0.00465,0.067055394,0.000986633
0.004771396,0.067055394,0.000996762
